Wall time,Step,Value
1668539340.165661,0,0.3230738043785095
1668539368.927371,1,0.20120474696159363
1668539397.689266,2,0.1515660136938095
1668539426.437902,3,0.12321921437978745
1668539455.220612,4,0.10735835880041122
1668539483.980053,5,0.0943930596113205
1668539512.748022,6,0.07779093086719513
1668539541.521421,7,0.0707106813788414
1668539570.274457,8,0.05975237861275673
1668539599.051516,9,0.05922099947929382
1668539627.837437,10,0.05109899863600731
1668539656.59282,11,0.04711329936981201
1668539685.299993,12,0.039373692125082016
1668539714.03847,13,0.030181294307112694
1668539742.798313,14,0.04127683863043785
1668539771.546493,15,0.026891697198152542
1668539800.330125,16,0.0347958467900753
1668539829.103668,17,0.030566493049263954
1668539857.847107,18,0.023890282958745956
1668539886.596641,19,0.035417910665273666
1668539915.334712,20,0.029011787846684456
1668539944.148234,21,0.02727591246366501
1668539972.905017,22,0.015162037685513496
1668540001.71036,23,0.02480698749423027
1668540030.5009,24,0.014566006138920784
1668540059.308218,25,0.018544917926192284
1668540088.126461,26,0.02162938192486763
1668540116.921308,27,0.01149011217057705
1668540145.736177,28,0.01910584419965744
1668540174.542084,29,0.019021963700652122
1668540203.314038,30,0.014344871044158936
1668540232.098041,31,0.017902906984090805
1668540260.842553,32,0.0034778951667249203
1668540289.59363,33,0.005052359774708748
1668540318.387256,34,0.028556501492857933
1668540347.181571,35,0.012116502039134502
1668540375.958352,36,0.009103626944124699
1668540404.718139,37,0.008468984626233578
1668540433.487779,38,0.009975521825253963
1668540462.275245,39,0.010273322463035583
1668540491.090201,40,0.009628922678530216
1668540519.894517,41,0.006100737024098635
1668540548.664881,42,0.002935916418209672
1668540577.45042,43,0.017025398090481758
1668540606.240984,44,0.007840467616915703
1668540635.036808,45,0.004670871887356043
1668540663.799224,46,0.014227298088371754
1668540692.571294,47,0.003982881549745798
1668540721.375235,48,0.0007536660996265709
1668540750.166173,49,0.0025923368521034718
1668540778.958322,50,0.0176272913813591
1668540807.714542,51,0.009826717898249626
1668540836.517786,52,0.005495461635291576
1668540865.234388,53,0.004926866851747036
1668540894.024856,54,0.010019066743552685
1668540922.822959,55,0.0053339628502726555
1668540951.601572,56,0.0023234549444168806
1668540980.329188,57,0.007124488241970539
1668541009.111342,58,0.006866805255413055
1668541037.924921,59,0.005834787618368864
1668541066.73767,60,0.010704202577471733
1668541095.51857,61,0.003621361218392849
1668541124.306808,62,0.0021423574071377516
1668541153.030985,63,0.0006102791521698236
1668541181.821464,64,0.009387107565999031
1668541210.635379,65,0.005415595136582851
1668541239.453005,66,0.002544284798204899
1668541268.308554,67,0.0038697468116879463
1668541297.085799,68,0.005449683405458927
1668541325.891898,69,0.005655474029481411
1668541354.703916,70,0.0003185346140526235
1668541383.482449,71,0.007703885436058044
1668541412.31442,72,0.005195264704525471
1668541441.092549,73,0.0012916993582621217
1668541469.905999,74,0.0036604725755751133
1668541498.7363,75,0.004594527650624514
1668541527.523712,76,0.010091139934957027
1668541556.299344,77,0.006105576641857624
1668541585.053514,78,0.0023705423809587955
1668541613.811332,79,0.0018128316150978208
1668541642.587013,80,0.0033433912321925163
1668541671.329194,81,0.009648852981626987
1668541700.123725,82,0.0010180177632719278
1668541728.923968,83,0.0003492635441944003
1668541757.721172,84,0.0038815424777567387
1668541786.438896,85,0.004695624578744173
1668541815.210042,86,0.003180405357852578
1668541843.923384,87,0.005076725501567125
1668541872.694767,88,0.0025267789606004953
1668541901.473989,89,0.001809926237910986
1668541930.256806,90,0.00033534588874317706
1668541959.010817,91,4.470867133932188e-05
1668541987.794625,92,3.473365359241143e-05
1668542016.572449,93,0.01811906322836876
1668542045.386585,94,0.004306993912905455
1668542074.199924,95,0.0012413628865033388
1668542102.948253,96,0.0022859349846839905
1668542131.725983,97,0.004163276869803667
1668542160.471552,98,0.0010235121008008718
1668542189.231038,99,0.0030211415141820908
