Wall time,Step,Value
1670427311.983917,0,2.4931225776672363
1670427332.05463,1,2.0687267780303955
1670427352.19138,2,1.9842069149017334
1670427372.17801,3,1.9286051988601685
1670427392.216576,4,1.8872307538986206
1670427412.274323,5,1.836086392402649
1670427432.312492,6,1.7968621253967285
1670427452.358772,7,1.7537802457809448
1670427472.546816,8,1.736706018447876
1670427492.480872,9,1.7406458854675293
1670427512.577619,10,1.7021616697311401
1670427532.6517,11,1.6733105182647705
1670427552.686083,12,1.6625925302505493
1670427572.778275,13,1.6431902647018433
1670427592.968002,14,1.6535820960998535
1670427612.94911,15,1.6192244291305542
1670427632.938068,16,1.614680290222168
1670427653.368985,17,1.5830744504928589
1670427673.560296,18,1.5807483196258545
1670427693.699038,19,1.590783715248108
1670427713.706968,20,1.5587767362594604
1670427733.690701,21,1.579018473625183
1670427753.765471,22,1.5368794202804565
1670427773.791506,23,1.5189094543457031
1670427793.900139,24,1.5400562286376953
1670427814.061872,25,1.5358822345733643
1670427834.077465,26,1.506581425666809
1670427854.009565,27,1.505005121231079
1670427874.002962,28,1.5117360353469849
1670427894.208218,29,1.5192123651504517
1670427914.287434,30,1.479087233543396
1670427934.36742,31,1.4512948989868164
1670427954.438413,32,1.4704283475875854
1670427974.41955,33,1.4649053812026978
1670427994.523139,34,1.4632662534713745
1670428014.656834,35,1.444678544998169
1670428034.843092,36,1.4465985298156738
1670428055.29298,37,1.423563003540039
1670428075.343458,38,1.4136601686477661
1670428095.417086,39,1.4057183265686035
1670428115.523632,40,1.4311330318450928
1670428135.587053,41,1.3980625867843628
1670428155.723892,42,1.3934677839279175
1670428175.892517,43,1.4177576303482056
1670428195.924148,44,1.4050137996673584
1670428216.164674,45,1.4035297632217407
1670428236.590717,46,1.3851226568222046
1670428256.69799,47,1.372837781906128
1670428276.827774,48,1.3963137865066528
1670428297.077625,49,1.382016658782959
1670428317.096016,50,1.3672069311141968
1670428337.153589,51,1.3856433629989624
1670428357.331712,52,1.3522039651870728
1670428377.483356,53,1.3670332431793213
1670428397.602231,54,1.3245251178741455
1670428417.806404,55,1.3309882879257202
1670428437.854454,56,1.3419269323349
1670428457.86502,57,1.361014485359192
1670428477.97345,58,1.3504949808120728
1670428498.104338,59,1.3098586797714233
1670428518.151012,60,1.3512804508209229
1670428538.290222,61,1.2982481718063354
1670428558.299795,62,1.3319706916809082
1670428578.23303,63,1.3079406023025513
1670428598.333201,64,1.3114246129989624
1670428618.407683,65,1.3035693168640137
1670428638.426401,66,1.334038496017456
1670428658.488419,67,1.3017908334732056
1670428678.451374,68,1.3010001182556152
1670428698.460762,69,1.3117012977600098
1670428718.603934,70,1.2805646657943726
1670428738.653869,71,1.2775276899337769
1670428758.753792,72,1.2968719005584717
1670428778.780743,73,1.2795418500900269
1670428798.753597,74,1.2848925590515137
1670428818.773647,75,1.2693570852279663
1670428838.827103,76,1.27839195728302
1670428858.909581,77,1.294981837272644
1670428878.994588,78,1.2727587223052979
1670428898.994898,79,1.2791675329208374
1670428919.017925,80,1.2778637409210205
1670428939.05431,81,1.245042324066162
1670428959.234714,82,1.2723029851913452
1670428979.277849,83,1.2569037675857544
1670428999.35559,84,1.2264411449432373
1670429019.3312,85,1.2397370338439941
1670429039.377796,86,1.2590464353561401
1670429059.571161,87,1.262247920036316
1670429079.682886,88,1.2410448789596558
1670429099.830611,89,1.218163013458252
1670429119.910915,90,1.2289468050003052
1670429139.965608,91,1.2632795572280884
1670429159.995235,92,1.2409968376159668
1670429180.040216,93,1.2320616245269775
1670429200.130893,94,1.2046935558319092
1670429220.168083,95,1.240728735923767
1670429240.134298,96,1.243289828300476
1670429260.109001,97,1.223219871520996
1670429280.159779,98,1.2175544500350952
1670429300.222733,99,1.215162992477417
