Wall time,Step,Value
1670427311.983467,0,1.187044382095337
1670427332.054209,1,1.0728528499603271
1670427352.190964,2,1.0503207445144653
1670427372.177588,3,1.0350080728530884
1670427392.216135,4,1.017809510231018
1670427412.273895,5,1.010867714881897
1670427432.311967,6,0.9972650408744812
1670427452.358353,7,0.9899753928184509
1670427472.546388,8,0.9873140454292297
1670427492.480445,9,0.9818404316902161
1670427512.577208,10,0.9771073460578918
1670427532.651243,11,0.9687479734420776
1670427552.685672,12,0.9656103849411011
1670427572.777793,13,0.9630058407783508
1670427592.967587,14,0.9627245664596558
1670427612.9487,15,0.9537966847419739
1670427632.937592,16,0.9516884088516235
1670427653.368549,17,0.9419506192207336
1670427673.559866,18,0.9466057419776917
1670427693.698631,19,0.9441221952438354
1670427713.706557,20,0.936840832233429
1670427733.69026,21,0.9445614218711853
1670427753.765056,22,0.9331087470054626
1670427773.791087,23,0.9259990453720093
1670427793.89972,24,0.9316299557685852
1670427814.06146,25,0.9313530921936035
1670427834.077046,26,0.9225108027458191
1670427854.009158,27,0.9209197163581848
1670427874.002552,28,0.9223300814628601
1670427894.207787,29,0.925864577293396
1670427914.287019,30,0.9175698161125183
1670427934.366978,31,0.9088242650032043
1670427954.438009,32,0.915729284286499
1670427974.419066,33,0.912527859210968
1670427994.522687,34,0.9118143916130066
1670428014.656408,35,0.9049117565155029
1670428034.842672,36,0.9055162668228149
1670428055.292571,37,0.9036788940429688
1670428075.343044,38,0.8970125317573547
1670428095.416673,39,0.8970836997032166
1670428115.523214,40,0.8981763124465942
1670428135.586551,41,0.8957664370536804
1670428155.723461,42,0.8915305137634277
1670428175.892081,43,0.9000805616378784
1670428195.923732,44,0.8965449929237366
1670428216.16424,45,0.8955008387565613
1670428236.590291,46,0.8918638229370117
1670428256.697549,47,0.8848155736923218
1670428276.827368,48,0.8918969631195068
1670428297.077209,49,0.8888291120529175
1670428317.09561,50,0.8831482529640198
1670428337.153172,51,0.8890114426612854
1670428357.331268,52,0.8828610777854919
1670428377.482927,53,0.884121298789978
1670428397.601796,54,0.8733975887298584
1670428417.805905,55,0.8759649991989136
1670428437.854008,56,0.8751682043075562
1670428457.864593,57,0.8806054592132568
1670428477.972985,58,0.8762868642807007
1670428498.103915,59,0.868661105632782
1670428518.150286,60,0.8784497976303101
1670428538.289606,61,0.8685047626495361
1670428558.299379,62,0.8731333613395691
1670428578.232606,63,0.8681221604347229
1670428598.332783,64,0.866894543170929
1670428618.407256,65,0.8678301572799683
1670428638.425969,66,0.8725422024726868
1670428658.488006,67,0.868437647819519
1670428678.450964,68,0.8647071123123169
1670428698.460335,69,0.8691072463989258
1670428718.603502,70,0.8593170642852783
1670428738.653437,71,0.8562555909156799
1670428758.75335,72,0.8650094270706177
1670428778.780316,73,0.8596683740615845
1670428798.753174,74,0.8594303131103516
1670428818.773228,75,0.8571040034294128
1670428838.826699,76,0.8580791354179382
1670428858.909149,77,0.8650110363960266
1670428878.994153,78,0.8563787937164307
1670428898.994482,79,0.8551792502403259
1670428919.017503,80,0.8573047518730164
1670428939.053867,81,0.8524307012557983
1670428959.234306,82,0.854361355304718
1670428979.277429,83,0.8519375920295715
1670428999.355185,84,0.8424966335296631
1670429019.33077,85,0.8470227122306824
1670429039.37738,86,0.8465379476547241
1670429059.570752,87,0.8523397445678711
1670429079.682435,88,0.8462636470794678
1670429099.830195,89,0.8425410985946655
1670429119.91049,90,0.8433710336685181
1670429139.965176,91,0.8516883850097656
1670429159.994816,92,0.8431845307350159
1670429180.039763,93,0.8475027680397034
1670429200.130474,94,0.8376865386962891
1670429220.167678,95,0.8456925749778748
1670429240.133886,96,0.8454916477203369
1670429260.10859,97,0.8404727578163147
1670429280.159082,98,0.8363409042358398
1670429300.222327,99,0.8367870450019836
