Wall time,Step,Value
1668335739.887624,0,0.31489530205726624
1668335777.193665,1,0.17145638167858124
1668335814.530938,2,0.11784295737743378
1668335851.713503,3,0.0990077406167984
1668335888.893309,4,0.07939842343330383
1668335926.128807,5,0.07127975672483444
1668335963.243661,6,0.05826149880886078
1668336000.577677,7,0.047296978533267975
1668336037.843957,8,0.0454774871468544
1668336075.247891,9,0.038431618362665176
1668336112.487907,10,0.03155405446887016
1668336149.698981,11,0.02978263609111309
1668336186.923154,12,0.028716182336211205
1668336224.145922,13,0.02523525431752205
1668336261.295062,14,0.02333824522793293
1668336298.523572,15,0.02162511833012104
1668336335.760487,16,0.017315123230218887
1668336372.970632,17,0.018148794770240784
1668336410.30465,18,0.027005063369870186
1668336447.557808,19,0.020362956449389458
1668336484.881458,20,0.014460643753409386
1668336522.137292,21,0.022268231958150864
1668336559.486876,22,0.016348404809832573
1668336596.776312,23,0.015954235568642616
1668336634.053132,24,0.0170002318918705
1668336671.256178,25,0.01715230941772461
1668336708.603116,26,0.0114414868876338
1668336745.996417,27,0.012555860914289951
1668336783.146925,28,0.012767166830599308
1668336820.392073,29,0.015560182742774487
1668336857.775859,30,0.024262480437755585
1668336895.002301,31,0.012052129954099655
1668336932.332101,32,0.010259149596095085
1668336969.581867,33,0.011943122372031212
1668337006.84753,34,0.009358491748571396
1668337044.146982,35,0.00864318385720253
1668337081.338234,36,0.006286355666816235
1668337118.694589,37,0.014325564727187157
1668337155.901194,38,0.007582706864923239
1668337193.168059,39,0.008063454180955887
1668337230.472225,40,0.005838348064571619
1668337267.846556,41,0.009655419737100601
1668337305.064573,42,0.010654072277247906
1668337342.336324,43,0.015684444457292557
1668337379.561237,44,0.011328809894621372
1668337416.827416,45,0.007483700755983591
1668337453.945041,46,0.0047003841027617455
1668337491.163134,47,0.004554711747914553
1668337528.562997,48,0.003232573391869664
1668337565.771302,49,0.01160008367151022
1668337603.089545,50,0.007976566441357136
1668337640.320741,51,0.008380427956581116
1668337677.681787,52,0.01099313236773014
1668337714.991693,53,0.006354158744215965
1668337752.275913,54,0.005901346914470196
1668337789.399192,55,0.008778012357652187
1668337826.63926,56,0.003022916382178664
1668337863.961964,57,0.00580883864313364
1668337901.227584,58,0.01614995114505291
1668337938.499235,59,0.004598184488713741
1668337975.756506,60,0.009548845700919628
1668338013.025447,61,0.0030541294254362583
1668338050.287602,62,0.0017204039031639695
1668338087.563178,63,0.004310117568820715
1668338124.821781,64,0.008429965935647488
1668338162.110654,65,0.0059524341486394405
1668338199.339762,66,0.006589783821254969
1668338236.574246,67,0.008149005472660065
1668338273.849293,68,0.004331259056925774
1668338311.144668,69,0.0032043594401329756
1668338348.394354,70,0.005816921591758728
1668338385.7112,71,0.004711827728897333
1668338423.019032,72,0.005354765802621841
1668338460.280497,73,0.0022656023502349854
1668338497.421835,74,0.0056876856833696365
1668338534.645514,75,0.005671990104019642
1668338571.856034,76,0.004976180847734213
1668338609.066556,77,0.003370903432369232
1668338646.214448,78,0.005323862656950951
1668338683.421676,79,0.006703364197164774
1668338720.728497,80,0.006504903081804514
1668338758.086837,81,0.006022235378623009
1668338795.366765,82,0.0011116715613752604
1668338832.695017,83,0.00022288392938207835
1668338869.986514,84,0.007450306322425604
1668338907.29966,85,0.006172230001538992
1668338944.443845,86,0.004538611974567175
1668338981.753795,87,0.002396172611042857
1668339018.89376,88,0.007456846069544554
1668339056.231858,89,0.0017310347175225616
1668339093.509762,90,0.004506191238760948
1668339130.884567,91,0.004817127250134945
1668339168.20275,92,0.0002374371251789853
1668339205.434635,93,5.816746852360666e-05
1668339242.783658,94,4.515458567766473e-05
1668339279.987187,95,3.756915020858287e-06
1668339317.176972,96,1.657572647673078e-05
1668339354.449922,97,1.0000570000556763e-05
1668339391.731597,98,0.025927500799298286
1668339429.293696,99,0.007425451185554266
1668339466.615935,100,0.0006605004891753197
1668339503.813436,101,0.017840581014752388
1668339541.113309,102,0.0018699595239013433
1668339578.330278,103,0.006415778771042824
1668339615.624176,104,0.0018135056598111987
1668339652.886994,105,0.002607068046927452
1668339690.147807,106,0.005176212172955275
1668339727.549016,107,0.00165299151558429
1668339764.873422,108,0.002421019598841667
1668339802.148996,109,0.005982592236250639
1668339839.571879,110,0.000988444546237588
1668339876.790241,111,0.0010271313367411494
1668339913.998955,112,0.006147424690425396
1668339951.310261,113,0.002872699871659279
1668339988.613682,114,0.004105567932128906
1668340025.868989,115,0.0020234999246895313
1668340063.173132,116,0.0007876647869125009
1668340100.43826,117,0.0003536228905431926
1668340137.901563,118,0.008602562360465527
1668340175.103683,119,0.0040444363839924335
1668340212.374918,120,0.002094798721373081
1668340249.676258,121,0.003989601973444223
1668340286.958795,122,0.003047456732019782
1668340324.278525,123,0.003721776185557246
1668340361.546079,124,0.000128827930893749
1668340398.944974,125,2.6603824153426103e-05
1668340436.246459,126,1.2363783753244206e-05
1668340473.575254,127,0.009454715996980667
1668340510.781728,128,0.0034458828158676624
1668340548.100588,129,0.006477933842688799
1668340585.40254,130,0.0008310548146255314
1668340622.669642,131,0.0053757247515022755
1668340659.924236,132,0.0019331342773512006
1668340697.181887,133,0.0017158571863546968
1668340734.48863,134,0.005354511551558971
1668340771.693053,135,0.0032638043630868196
1668340808.97668,136,0.004093314986675978
1668340846.304825,137,0.004466173704713583
1668340883.663288,138,0.0015516047133132815
1668340920.889667,139,0.00030333714676089585
1668340958.082444,140,0.00538208382204175
1668340995.611594,141,0.0031768865883350372
1668341032.942924,142,0.0023208067286759615
1668341070.166345,143,0.0017792724538594484
1668341107.434804,144,0.004407443106174469
1668341144.707439,145,0.0013390590902417898
1668341181.904134,146,0.004530261270701885
1668341219.223489,147,0.008428272791206837
1668341256.544403,148,0.002689357614144683
1668341293.799842,149,0.005176670383661985
