Wall time,Step,Value
1668180809.396098,0,0.87685227394104
1668180846.697994,1,0.9436723589897156
1668180883.960848,2,0.9630925059318542
1668180921.277576,3,0.9674183130264282
1668180958.620094,4,0.974413275718689
1668180995.945568,5,0.9769903421401978
1668181033.248278,6,0.9812241196632385
1668181070.602212,7,0.9838932156562805
1668181108.003559,8,0.9853658676147461
1668181145.238891,9,0.9881269931793213
1668181182.580343,10,0.9853658676147461
1668181219.97403,11,0.9867464303970337
1668181257.244485,12,0.9906120300292969
1668181294.469075,13,0.9908881783485413
1668181331.770702,14,0.9920846819877625
1668181369.071715,15,0.9905200004577637
1668181406.312329,16,0.9918085336685181
1668181443.69824,17,0.99346524477005
1668181480.94349,18,0.9944776892662048
1668181518.251373,19,0.995674192905426
1668181555.631561,20,0.9916244745254517
1668181593.026122,21,0.9950299263000488
1668181630.305529,22,0.9942015409469604
1668181667.718072,23,0.9935572743415833
1668181705.048813,24,0.995674192905426
1668181742.455293,25,0.9970547556877136
1668181779.862443,26,0.9932811856269836
1668181817.040285,27,0.9959502816200256
1668181854.324894,28,0.9941095113754272
1668181891.54804,29,0.995121955871582
1668181928.904721,30,0.9966866374015808
1668181966.338556,31,0.99622642993927
1668182003.707192,32,0.9976990222930908
1668182041.148802,33,0.9953060150146484
1668182078.417049,34,0.9971467852592468
1668182115.804633,35,0.9965025186538696
1668182153.025231,36,0.9965025186538696
1668182190.345407,37,0.9976990222930908
1668182227.637005,38,0.9946617484092712
1668182264.983391,39,0.9969627261161804
1668182302.377762,40,0.9984353184700012
1668182339.857357,41,0.9965945482254028
1668182377.206967,42,0.9981592297554016
1668182414.589916,43,0.9954901337623596
1668182451.964317,44,0.9992637038230896
1668182489.170385,45,0.9953980445861816
1668182526.486467,46,0.9979751706123352
1668182563.868086,47,0.9965025186538696
1668182601.282849,48,0.997791051864624
1668182638.525808,49,0.9971467852592468
1668182675.897915,50,0.998343288898468
1668182713.193825,51,0.9975149631500244
1668182750.51761,52,0.9987114667892456
1668182787.903806,53,0.9976990222930908
1668182825.1953,54,0.9985274076461792
1668182862.580317,55,0.9984353184700012
1668182899.817741,56,0.9964104890823364
1668182937.141404,57,0.9984353184700012
1668182974.523381,58,0.9982512593269348
1668183011.757036,59,0.9971467852592468
1668183049.096553,60,0.9971467852592468
1668183086.378339,61,0.9992637038230896
1668183123.580081,62,0.9984353184700012
1668183161.033018,63,0.9963184595108032
1668183198.427482,64,0.9976069927215576
1668183235.808855,65,0.9981592297554016
1668183273.067253,66,0.9989875555038452
1668183310.407127,67,0.9996318221092224
1668183347.675791,68,0.9978830814361572
1668183384.951839,69,0.9981592297554016
1668183422.189647,70,0.9976069927215576
1668183459.590165,71,0.9976069927215576
1668183496.986744,72,0.995674192905426
1668183534.296437,73,0.9961344003677368
1668183571.760106,74,0.9991716742515564
1668183609.104769,75,0.9990795850753784
1668183646.431042,76,0.9986194372177124
1668183683.659634,77,0.9990795850753784
1668183720.960991,78,0.997791051864624
1668183758.32823,79,0.9997239112854004
1668183795.646369,80,0.9976990222930908
1668183832.951015,81,0.9966866374015808
1668183870.3323,82,0.9986194372177124
1668183907.763552,83,0.998895525932312
1668183945.060741,84,0.998895525932312
1668183982.305789,85,0.9986194372177124
1668184019.675999,86,0.9990795850753784
1668184057.059841,87,0.9988034963607788
1668184094.269962,88,0.998895525932312
1668184131.638621,89,0.9992637038230896
1668184169.065397,90,0.9981592297554016
1668184206.368802,91,0.998343288898468
1668184243.602679,92,0.9976990222930908
1668184280.90006,93,0.9989875555038452
1668184318.219627,94,0.9995397925376892
1668184355.632102,95,0.9998159408569336
1668184393.066167,96,0.997330904006958
1668184430.433562,97,0.9985274076461792
1668184467.838867,98,0.9989875555038452
1668184505.238322,99,0.9989875555038452
