Wall time,Step,Value
1668001378.27517,0,0.9274735450744629
1668001398.634253,1,0.9936493039131165
1668001418.470288,2,0.9959502816200256
1668001438.376923,3,0.9974229335784912
1668001458.224778,4,0.9976069927215576
1668001478.090434,5,0.997791051864624
1668001497.971145,6,0.9978830814361572
1668001517.851549,7,0.9978830814361572
1668001537.746059,8,0.998343288898468
1668001557.626023,9,0.998343288898468
1668001577.559371,10,0.9986194372177124
1668001597.657706,11,0.9987114667892456
1668001617.644887,12,0.9986194372177124
1668001637.63863,13,0.9990795850753784
1668001657.740827,14,0.9991716742515564
1668001677.713345,15,0.9990795850753784
1668001697.698902,16,0.999447762966156
1668001717.630325,17,0.9990795850753784
1668001737.508318,18,0.9993557333946228
1668001757.444437,19,0.998895525932312
1668001777.385294,20,0.9991716742515564
1668001797.321117,21,0.9993557333946228
1668001817.218179,22,0.9992637038230896
1668001837.196922,23,0.9991716742515564
1668001857.131777,24,0.9996318221092224
1668001877.154543,25,0.9993557333946228
1668001897.064756,26,0.999447762966156
1668001917.131198,27,0.999447762966156
1668001937.064615,28,0.999447762966156
1668001957.095824,29,0.9993557333946228
