Wall time,Step,Value
1670429331.132071,0,2.62129807472229
1670429350.895084,1,2.147783041000366
1670429370.634263,2,2.044379711151123
1670429390.476495,3,2.020139217376709
1670429410.265835,4,1.94708251953125
1670429430.030408,5,1.9432802200317383
1670429449.74506,6,1.9084502458572388
1670429469.534169,7,1.877088189125061
1670429489.335663,8,1.8595985174179077
1670429509.109448,9,1.867171287536621
1670429528.906794,10,1.8113317489624023
1670429548.679946,11,1.7941324710845947
1670429568.558688,12,1.784145474433899
1670429588.444249,13,1.7510409355163574
1670429608.252823,14,1.7612050771713257
1670429627.987464,15,1.729682445526123
1670429647.824545,16,1.7105257511138916
1670429667.687693,17,1.7203173637390137
1670429687.510874,18,1.722632646560669
1670429707.204312,19,1.65938138961792
1670429726.972615,20,1.705064296722412
1670429746.807564,21,1.6685785055160522
1670429766.643328,22,1.6663708686828613
1670429786.288189,23,1.6654791831970215
1670429806.047907,24,1.641197919845581
1670429825.940231,25,1.635481834411621
1670429845.724407,26,1.6433672904968262
1670429865.481252,27,1.6210089921951294
1670429885.126846,28,1.5954283475875854
1670429904.921006,29,1.6168256998062134
1670429924.753796,30,1.6302499771118164
1670429944.584554,31,1.6107189655303955
1670429964.40481,32,1.599994421005249
1670429984.389237,33,1.6147156953811646
1670430004.206178,34,1.5846058130264282
1670430023.958317,35,1.5972398519515991
1670430043.808182,36,1.5963565111160278
1670430063.550267,37,1.5640631914138794
1670430083.314427,38,1.5721946954727173
1670430103.194957,39,1.5509047508239746
1670430123.050267,40,1.5558521747589111
1670430142.689682,41,1.539713740348816
1670430162.528213,42,1.5614222288131714
1670430182.433455,43,1.5416152477264404
1670430202.362151,44,1.5318243503570557
1670430222.177787,45,1.5347840785980225
1670430241.939318,46,1.541024923324585
1670430261.768926,47,1.5510303974151611
1670430281.564739,48,1.5322771072387695
1670430301.449329,49,1.5263559818267822
1670430321.113275,50,1.504017949104309
1670430340.864524,51,1.5258792638778687
1670430360.685886,52,1.510123372077942
1670430380.520316,53,1.5176843404769897
1670430400.210641,54,1.4985958337783813
1670430419.910855,55,1.5237126350402832
1670430439.63426,56,1.5160504579544067
1670430459.464913,57,1.4918262958526611
1670430479.284608,58,1.5126630067825317
1670430498.98306,59,1.5165259838104248
1670430518.718992,60,1.4947630167007446
1670430538.663088,61,1.5057175159454346
1670430558.500526,62,1.4822572469711304
1670430578.236712,63,1.5017187595367432
1670430597.922686,64,1.5194092988967896
1670430617.690311,65,1.4744019508361816
1670430637.519624,66,1.4726289510726929
1670430657.432969,67,1.483752965927124
1670430677.151937,68,1.4797762632369995
1670430696.925207,69,1.4841508865356445
1670430716.82264,70,1.466184139251709
1670430736.709561,71,1.454125165939331
1670430756.397709,72,1.457209587097168
1670430776.071413,73,1.4694044589996338
1670430796.106546,74,1.4584665298461914
1670430815.89013,75,1.459810495376587
1670430835.708127,76,1.4439300298690796
1670430855.428917,77,1.460294485092163
1670430875.243653,78,1.4731911420822144
1670430895.055812,79,1.4523838758468628
1670430914.887055,80,1.4650124311447144
1670430934.637054,81,1.4308085441589355
1670430954.27042,82,1.461089849472046
1670430973.998289,83,1.4253721237182617
1670430993.909018,84,1.431089997291565
1670431013.794919,85,1.4270504713058472
1670431033.47947,86,1.4581496715545654
1670431053.268534,87,1.436838984489441
1670431073.149111,88,1.4309760332107544
1670431092.968772,89,1.4465792179107666
1670431112.801755,90,1.433908224105835
1670431132.636509,91,1.4321157932281494
1670431152.434849,92,1.4316407442092896
1670431172.197113,93,1.4530662298202515
1670431192.075561,94,1.4374313354492188
1670431211.719983,95,1.447282314300537
1670431231.474197,96,1.4222649335861206
1670490511.895793,97,1.4353249073028564
1670490534.460071,98,1.427426815032959
1670490557.36597,99,1.414631724357605
