Wall time,Step,Value
1670429331.131619,0,1.2522672414779663
1670429350.894658,1,1.1395845413208008
1670429370.633755,2,1.1095263957977295
1670429390.475988,3,1.0992622375488281
1670429410.265396,4,1.083716630935669
1670429430.029957,5,1.080680251121521
1670429449.744467,6,1.0695430040359497
1670429469.533739,7,1.0632063150405884
1670429489.335225,8,1.0559130907058716
1670429509.109026,9,1.0555119514465332
1670429528.906366,10,1.0441319942474365
1670429548.679519,11,1.037461280822754
1670429568.558239,12,1.0359704494476318
1670429588.443771,13,1.0277018547058105
1670429608.252405,14,1.0302987098693848
1670429627.987044,15,1.024113655090332
1670429647.824101,16,1.019314169883728
1670429667.687264,17,1.0236362218856812
1670429687.510432,18,1.021012544631958
1670429707.20389,19,1.0053106546401978
1670429726.972189,20,1.016452431678772
1670429746.807144,21,1.0104749202728271
1670429766.642906,22,1.007406234741211
1670429786.287777,23,1.0070741176605225
1670429806.047499,24,1.0037442445755005
1670429825.939809,25,0.9995778799057007
1670429845.723986,26,0.9990635514259338
1670429865.480812,27,0.9946880340576172
1670429885.126422,28,0.9901480674743652
1670429904.920594,29,0.9924331307411194
1670429924.75337,30,0.9969416260719299
1670429944.584145,31,0.9937925934791565
1670429964.40433,32,0.9891063570976257
1670429984.388818,33,0.9909063577651978
1670430004.205762,34,0.9877214431762695
1670430023.957913,35,0.9868326187133789
1670430043.80772,36,0.9893589615821838
1670430063.549826,37,0.9813119173049927
1670430083.314007,38,0.9842264652252197
1670430103.194532,39,0.9761647582054138
1670430123.049852,40,0.9806238412857056
1670430142.689219,41,0.9774683117866516
1670430162.527801,42,0.9807754755020142
1670430182.433042,43,0.9778270721435547
1670430202.361719,44,0.9744952917098999
1670430222.177361,45,0.9734128713607788
1670430241.938896,46,0.9745991230010986
1670430261.768514,47,0.9798983335494995
1670430281.564329,48,0.9744983911514282
1670430301.448875,49,0.9722574353218079
1670430321.11285,50,0.9653612971305847
1670430340.864092,51,0.9725401997566223
1670430360.68546,52,0.9688524007797241
1670430380.519906,53,0.9714806079864502
1670430400.210233,54,0.9661300182342529
1670430419.910419,55,0.9698770642280579
1670430439.633848,56,0.9693291187286377
1670430459.464502,57,0.9619820713996887
1670430479.284171,58,0.9695792198181152
1670430498.982648,59,0.9680946469306946
1670430518.718572,60,0.9608104825019836
1670430538.662663,61,0.9658878445625305
1670430558.500107,62,0.9608780741691589
1670430578.236277,63,0.9664902687072754
1670430597.922243,64,0.9675774574279785
1670430617.689885,65,0.9566351175308228
1670430637.519208,66,0.9577481746673584
1670430657.432527,67,0.9592785239219666
1670430677.151493,68,0.9587714076042175
1670430696.924791,69,0.9586037397384644
1670430716.822238,70,0.9557143449783325
1670430736.709158,71,0.9528750777244568
1670430756.397294,72,0.9546303749084473
1670430776.071006,73,0.9543308019638062
1670430796.10613,74,0.9527986645698547
1670430815.889682,75,0.9561694264411926
1670430835.707688,76,0.9497175216674805
1670430855.428482,77,0.9545826315879822
1670430875.243232,78,0.9567424058914185
1670430895.055363,79,0.9537817239761353
1670430914.886639,80,0.9542443156242371
1670430934.636636,81,0.9493349194526672
1670430954.269892,82,0.954846203327179
1670430973.997865,83,0.9459400177001953
1670430993.90859,84,0.9461122155189514
1670431013.794501,85,0.9454943537712097
1670431033.479047,86,0.9545040130615234
1670431053.268119,87,0.9515967965126038
1670431073.14869,88,0.9448380470275879
1670431092.968345,89,0.9488053917884827
1670431112.801273,90,0.9469922780990601
1670431132.636092,91,0.9477922320365906
1670431152.434423,92,0.9460979104042053
1670431172.196692,93,0.9495237469673157
1670431192.075093,94,0.9476479887962341
1670431211.719536,95,0.9472753405570984
1670431231.473778,96,0.9439566731452942
1670490511.89499,97,0.9458889961242676
1670490534.45965,98,0.9436240792274475
1670490557.365486,99,0.9417212605476379
