Wall time,Step,Value
1668614466.797355,0,0.8481362462043762
1668614491.74035,1,0.920386552810669
1668614517.202708,2,0.94496089220047
1668614542.035691,3,0.9551771879196167
1668614566.303803,4,0.9608835577964783
1668614590.597409,5,0.9653934836387634
1668614615.019381,6,0.9708237648010254
1668614639.44838,7,0.9764381051063538
1668614663.925074,8,0.9794753789901733
1668614688.285989,9,0.9777266383171082
1668614712.725553,10,0.9806718826293945
1668614737.159054,11,0.9835250973701477
1668614761.493275,12,0.9837091565132141
1668614785.860184,13,0.9852738380432129
1668614810.264814,14,0.9878509044647217
1668614834.76224,15,0.9871146082878113
1668614859.366201,16,0.9849056601524353
1668614884.222711,17,0.9890474081039429
1668614909.07988,18,0.9896916747093201
1668614934.013075,19,0.9917165040969849
1668614958.957056,20,0.9907041192054749
1668614983.839159,21,0.9930050373077393
1668615008.519112,22,0.9914404153823853
1668615032.940199,23,0.9930971264839172
1668615057.49694,24,0.994017481803894
1668615081.939252,25,0.995121955871582
1668615106.359503,26,0.9904279708862305
1668615130.804871,27,0.9932811856269836
1668615155.306218,28,0.9936493039131165
1668615179.708263,29,0.9944776892662048
1668615204.774804,30,0.997791051864624
1668615229.090036,31,0.9970547556877136
1668615253.432853,32,0.994569718837738
1668615277.815684,33,0.995674192905426
1668615302.226621,34,0.9960423111915588
1668615326.661232,35,0.9965945482254028
1668615351.106595,36,0.9953060150146484
1668615375.527177,37,0.9960423111915588
1668615399.908709,38,0.997330904006958
1668615424.265036,39,0.9984353184700012
1668615448.838664,40,0.9928209781646729
1668615473.351555,41,0.9985274076461792
1668615497.877318,42,0.9969627261161804
1668615522.317717,43,0.9953980445861816
1668615546.768357,44,0.9955821633338928
1668615571.195892,45,0.9991716742515564
1668615596.069508,46,0.9996318221092224
1668615620.725181,47,0.9948458075523376
1668615645.306059,48,0.9980672001838684
1668615669.821519,49,1.0
1668615694.231912,50,0.9995397925376892
1668615719.073789,51,0.9979751706123352
1668615744.901829,52,0.996778666973114
1668615769.847451,53,0.9959502816200256
1668615794.305763,54,0.997791051864624
1668615818.174371,55,0.9966866374015808
1668615842.006188,56,0.9988034963607788
1668615865.782651,57,0.9986194372177124
1668615889.560887,58,0.9978830814361572
1668615913.332734,59,0.9979751706123352
1668615937.180871,60,0.9991716742515564
1668615960.962233,61,0.9988034963607788
1668615984.762966,62,0.9964104890823364
1668616008.568689,63,0.9961344003677368
1668616032.407365,64,0.9989875555038452
1668616056.221266,65,0.9987114667892456
1668616080.078716,66,0.998895525932312
1668616103.900322,67,0.9995397925376892
1668616127.729756,68,1.0
1668616151.618875,69,0.9980672001838684
1668616175.448442,70,0.9978830814361572
1668616199.266886,71,0.9965945482254028
1668616223.06522,72,0.9982512593269348
1668616246.886057,73,0.9993557333946228
1668616270.651531,74,0.998343288898468
