Wall time,Step,Value
1668598430.250791,0,0.328045129776001
1668598467.208695,1,0.17947199940681458
1668598504.242882,2,0.1378043293952942
1668598541.203549,3,0.11471788585186005
1668598586.62709,4,0.09770674258470535
1668598630.484416,5,0.08943895250558853
1668598673.024435,6,0.07286566495895386
1668598713.05345,7,0.06423009186983109
1668598754.050373,8,0.05805063620209694
1668598797.092861,9,0.05330618843436241
1668598839.089698,10,0.050271060317754745
1668598880.237298,11,0.04184552654623985
1668598922.016597,12,0.04188590496778488
1668598963.039457,13,0.03486274927854538
1668599005.802579,14,0.029997732490301132
1668599047.153599,15,0.029821867123246193
1668599090.927255,16,0.03492046520113945
1668599141.425349,17,0.030623232945799828
1668599184.134869,18,0.022888582199811935
1668599231.982294,19,0.022830495610833168
1668599292.186672,20,0.02265569195151329
1668599372.268141,21,0.02380180172622204
1668599413.915295,22,0.019971143454313278
1668599456.414569,23,0.02394251897931099
1668599498.253871,24,0.01256719883531332
1668599535.554959,25,0.022598005831241608
1668599572.750789,26,0.01493636704981327
1668599609.746303,27,0.009691455401480198
1668599646.946874,28,0.02931077592074871
1668599684.295605,29,0.013964432291686535
1668599721.024685,30,0.011320443823933601
1668599757.538209,31,0.012875605374574661
1668599794.159819,32,0.006865191739052534
1668599830.775658,33,0.014286352321505547
1668599867.324474,34,0.0160828847438097
1668599912.588638,35,0.004888099618256092
1668599955.49209,36,0.015267150476574898
1668599995.416695,37,0.005483944434672594
1668600033.383005,38,0.005290951579809189
1668600071.517776,39,0.01592869684100151
1668600109.607262,40,0.009056098759174347
1668600147.732218,41,0.007503878325223923
1668600185.869177,42,0.01279364712536335
1668600227.941669,43,0.007210209500044584
1668600265.933213,44,0.0043885186314582825
1668600305.290326,45,0.0035208796616643667
1668600341.820201,46,0.007808190770447254
1668600378.614511,47,0.004564844537526369
1668600415.788006,48,0.013300302438437939
1668600452.883108,49,0.010275459848344326
1668600490.461491,50,0.0032731429673731327
1668600527.896313,51,0.0037544770166277885
1668600565.521702,52,0.005280990619212389
1668600602.946002,53,0.0017871109303086996
1668600640.365829,54,0.007194601930677891
1668600677.591826,55,0.016019582748413086
1668600714.658715,56,0.006052209995687008
1668600752.105531,57,0.0011247481452301145
1668600789.436373,58,0.0005700806505046785
1668600832.343624,59,0.009174957871437073
1668600870.114962,60,0.003089001402258873
1668600907.986886,61,0.011523663066327572
1668600945.521179,62,0.004428964573889971
1668600982.936899,63,0.004341654013842344
1668601019.946356,64,0.002795267151668668
1668601057.216446,65,0.004606929607689381
1668601094.378267,66,0.008516591973602772
1668601131.635539,67,0.0010877083986997604
1668601168.919398,68,0.0012415997916832566
1668601206.331606,69,0.0011508072493597865
1668601244.128922,70,0.006920674815773964
1668601282.028506,71,0.004677435848861933
1668601319.817477,72,0.003168894210830331
1668601357.596052,73,0.0010585968848317862
1668601395.045434,74,0.0018935143016278744
