Wall time,Step,Value
1668543665.525866,0,0.8559594750404358
1668543694.111429,1,0.9216750860214233
1668543722.712111,2,0.9401748776435852
1668543751.294186,3,0.9512194991111755
1668543779.890077,4,0.9569259285926819
1668543808.480124,5,0.9647492170333862
1668543837.081915,6,0.9719282388687134
1668543865.625833,7,0.9722963571548462
1668543894.226023,8,0.978186845779419
1668543922.831129,9,0.9825126528739929
1668543951.406728,10,0.9827887415885925
1668543979.997809,11,0.9850897192955017
1668544008.606726,12,0.9862862229347229
1668544037.213319,13,0.9885872006416321
1668544065.771394,14,0.991348385810852
1668544094.367572,15,0.9884031414985657
1668544122.958173,16,0.9905200004577637
1668544151.535679,17,0.9907041192054749
1668544180.103278,18,0.9907961487770081
1668544208.671443,19,0.9907961487770081
1668544237.273496,20,0.994017481803894
1668544265.908438,21,0.99346524477005
1668544294.486421,22,0.9922687411308289
1668544323.096292,23,0.9884031414985657
1668544351.674551,24,0.9938334226608276
1668544380.309964,25,0.995674192905426
1668544408.915247,26,0.9932811856269836
1668544437.532865,27,0.9933732151985168
1668544466.135482,28,0.99622642993927
1668544494.698822,29,0.9959502816200256
1668544523.282563,30,0.9932811856269836
1668544551.878333,31,0.9917165040969849
1668544580.479249,32,0.9937413930892944
1668544609.087913,33,0.9957662224769592
1668544637.659021,34,0.9953060150146484
1668544666.272646,35,0.9918085336685181
1668544694.858026,36,0.9953060150146484
1668544723.420972,37,0.9957662224769592
1668544751.990016,38,0.9990795850753784
1668544780.592468,39,0.9999079704284668
1668544809.191978,40,0.9993557333946228
1668544837.765384,41,0.99346524477005
1668544866.343316,42,0.9937413930892944
1668544894.95102,43,0.9976069927215576
1668544923.613645,44,0.999447762966156
1668544952.208472,45,0.998895525932312
1668544980.77031,46,0.9953060150146484
1668545009.335739,47,0.9923607707023621
1668545037.896999,48,0.9976069927215576
1668545066.510568,49,0.9978830814361572
1668545095.07259,50,0.9947537779808044
1668545123.656699,51,0.9979751706123352
1668545152.221787,52,0.9975149631500244
1668545180.811747,53,0.9976990222930908
1668545209.39135,54,0.9955821633338928
1668545237.984751,55,0.996778666973114
1668545266.559102,56,0.9975149631500244
1668545295.154702,57,0.9989875555038452
1668545323.776324,58,0.998895525932312
1668545352.413231,59,0.996778666973114
1668545381.000805,60,0.9970547556877136
1668545409.606017,61,0.9979751706123352
1668545438.199629,62,0.9969627261161804
1668545466.781792,63,0.998343288898468
1668545495.335276,64,0.9980672001838684
1668545523.94306,65,0.9997239112854004
1668545552.499043,66,0.9982512593269348
1668545581.091385,67,0.9969627261161804
1668545609.694063,68,0.9955821633338928
1668545638.158445,69,0.997791051864624
1668545666.737787,70,0.9984353184700012
1668545695.326846,71,0.9981592297554016
1668545723.916457,72,0.9946617484092712
1668545752.496993,73,0.9985274076461792
1668545781.100921,74,0.9998159408569336
1668545809.687888,75,1.0
1668545838.296604,76,0.998343288898468
1668545866.862676,77,0.995674192905426
1668545895.460027,78,0.9984353184700012
1668545924.017243,79,0.997791051864624
1668545952.622414,80,0.9979751706123352
1668545981.196854,81,0.9986194372177124
1668546009.798902,82,0.9988034963607788
1668546038.358133,83,0.9999079704284668
1668546066.916207,84,0.9996318221092224
1668546095.485458,85,0.9992637038230896
1668546124.083836,86,0.99622642993927
1668546152.70425,87,0.9953060150146484
1668546181.263335,88,0.9978830814361572
1668546209.844878,89,0.9993557333946228
1668546238.431564,90,1.0
1668546266.994307,91,0.9999079704284668
1668546295.542897,92,1.0
1668546324.113788,93,1.0
1668546352.702286,94,1.0
1668546381.258987,95,1.0
1668546409.843885,96,0.9999079704284668
1668546438.431283,97,1.0
1668546466.949417,98,1.0
1668546495.512078,99,1.0
