Wall time,Step,Value
1668603105.21614,0,0.6357237696647644
1668603124.887709,1,0.1609179675579071
1668603144.736945,2,0.09580565989017487
1668603164.064998,3,0.0699121505022049
1668603183.703652,4,0.05712809041142464
1668603204.462295,5,0.04953329637646675
1668603223.925786,6,0.04553864896297455
1668603243.844363,7,0.04271603003144264
1668603262.847231,8,0.0384245440363884
1668603282.067354,9,0.03512533754110336
1668603301.396402,10,0.03475085273385048
1668603320.374756,11,0.0319109670817852
1668603339.236996,12,0.03043987788259983
1668603358.134943,13,0.030052725225687027
1668603377.46666,14,0.02896846830844879
1668603396.511144,15,0.02735424041748047
1668603415.814346,16,0.02590862289071083
1668603435.107751,17,0.024745570495724678
1668603454.407422,18,0.02445877529680729
1668603473.708804,19,0.024784376844763756
1668603493.351292,20,0.023493651300668716
1668603512.655987,21,0.024061452597379684
1668603532.003801,22,0.023804837837815285
1668603551.231138,23,0.023001432418823242
1668603570.648691,24,0.02145703136920929
1668603589.87691,25,0.022348180413246155
1668603608.769067,26,0.02149130590260029
1668603627.585966,27,0.022281648591160774
1668603646.378641,28,0.02007977105677128
1668603665.246567,29,0.020362403243780136
