Wall time,Step,Value
1670325416.32462,0,0.9466583132743835
1670325431.469067,1,0.9483252763748169
1670325446.919079,2,0.9479085206985474
1670325462.711869,3,0.9466583132743835
1670325478.727475,4,0.9472313523292542
1670325494.449088,5,0.945876955986023
1670325510.351198,6,0.9480127096176147
1670325526.161866,7,0.9491587281227112
1670325542.274156,8,0.9468666911125183
1670325557.803835,9,0.9467625021934509
1670325573.424711,10,0.9483252763748169
1670325589.137418,11,0.9473876357078552
1670325605.025167,12,0.9460853338241577
1670325620.775144,13,0.9432724118232727
1670325636.558377,14,0.9483252763748169
1670325652.374782,15,0.9473355412483215
1670325668.682066,16,0.9463458061218262
1670325684.122084,17,0.9506693482398987
1670325699.097812,18,0.9475959539413452
1670325713.946295,19,0.9481689929962158
1670325728.916652,20,0.9482210874557495
1670325743.79712,21,0.9476480484008789
1670325758.865892,22,0.9457727670669556
1670325774.470357,23,0.948846161365509
1670325789.931813,24,0.9465020298957825
1670325804.977172,25,0.9472313523292542
1670325820.072328,26,0.9463458061218262
1670325835.046875,27,0.9477522373199463
1670325850.120967,28,0.9482731819152832
1670325865.93879,29,0.9452518820762634
1670325881.20619,30,0.94780433177948
1670325896.446232,31,0.9480648040771484
1670325911.757283,32,0.9480648040771484
1670325926.700532,33,0.94780433177948
1670325941.793217,34,0.9482210874557495
1670325956.750413,35,0.9483252763748169
1670325971.629145,36,0.9491066336631775
1670325986.555645,37,0.9465541243553162
1670326001.522686,38,0.9479085206985474
1670326016.872693,39,0.9484294652938843
1670326032.42392,40,0.948846161365509
1670326048.051617,41,0.9486377835273743
1670326063.322526,42,0.9463979005813599
1670326079.243656,43,0.9474918246269226
1670326094.741323,44,0.9454081654548645
1670326110.173832,45,0.9487419724464417
1670326126.126664,46,0.9477001428604126
1670326141.753443,47,0.9465020298957825
1670326157.195405,48,0.946918785572052
1670326172.80901,49,0.9471271634101868
1670326188.5723,50,0.9462416172027588
1670326203.839206,51,0.9478564262390137
1670326219.145689,52,0.9461374282836914
1670326234.664599,53,0.9469708800315857
1670326249.847493,54,0.9490024447441101
1670326265.668725,55,0.9468145966529846
1670326280.575277,56,0.9471792578697205
1670326295.794721,57,0.9468145966529846
1670326311.008286,58,0.9475438594818115
1670326326.266432,59,0.9475438594818115
1670326341.991203,60,0.9457206726074219
1670326357.276316,61,0.948846161365509
1670326372.642598,62,0.9477001428604126
1670326388.038637,63,0.9483773708343506
1670326403.711339,64,0.9491066336631775
1670326419.368009,65,0.9480127096176147
1670326434.857385,66,0.9474397301673889
1670326450.077092,67,0.9467625021934509
1670326465.401525,68,0.9451997876167297
1670326480.949311,69,0.9481689929962158
1670326496.54193,70,0.9465020298957825
1670326511.744158,71,0.9487940669059753
1670326526.903394,72,0.9468666911125183
1670326542.078579,73,0.9488982558250427
1670326557.285287,74,0.9478564262390137
1670326572.566869,75,0.9477522373199463
1670326587.685503,76,0.9477001428604126
1670326602.769261,77,0.9486377835273743
1670326617.835082,78,0.9470229744911194
1670326633.355109,79,0.9452518820762634
1670326648.546421,80,0.9505131244659424
1670326663.795814,81,0.9477522373199463
1670326678.867917,82,0.9475959539413452
1670326694.094532,83,0.9495754837989807
1670326709.606017,84,0.948481559753418
1670326724.681322,85,0.9492629170417786
1670326739.696316,86,0.9477001428604126
1670326754.869823,87,0.9458248615264893
1670326770.094908,88,0.9496275186538696
1670326785.263107,89,0.9466583132743835
1670326801.22226,90,0.9467625021934509
1670326816.395813,91,0.948481559753418
1670326831.443556,92,0.947960615158081
1670326846.385586,93,0.9464499950408936
1670326862.390297,94,0.9477522373199463
1670326878.014436,95,0.9492108225822449
1670326893.128849,96,0.9474918246269226
1670326909.009307,97,0.9474918246269226
1670326924.25863,98,0.9465541243553162
1670326939.233963,99,0.9462937116622925
